year,state,state_po,county_name,county_fips,Total Votes,Republican,Democrat,Repub_%,Dem_%,Majority
2020,NORTH DAKOTA,ND,MERCER,38057,4675,3856,704,0.82481,0.15059,Republican
2020,NORTH DAKOTA,ND,MORTON,38059,16619,12243,3872,0.73669,0.23299,Republican
2020,NORTH DAKOTA,ND,MOUNTRAIL,38061,4165,2824,1256,0.67803,0.30156,Republican
2020,NORTH DAKOTA,ND,NELSON,38063,1777,1141,586,0.64209,0.32977,Republican
2020,NORTH DAKOTA,ND,OLIVER,38065,1066,918,129,0.86116,0.12101,Republican
2020,NORTH DAKOTA,ND,PEMBINA,38067,3331,2460,786,0.73852,0.23597,Republican
2020,NORTH DAKOTA,ND,PIERCE,38069,2128,1585,497,0.74483,0.23355,Republican
2020,NORTH DAKOTA,ND,RAMSEY,38071,5372,3577,1639,0.66586,0.3051,Republican
2020,NORTH DAKOTA,ND,RANSOM,38073,2454,1418,945,0.57783,0.38509,Republican
2020,NORTH DAKOTA,ND,RENVILLE,38075,1319,1065,220,0.80743,0.16679,Republican
2020,NORTH DAKOTA,ND,RICHLAND,38077,7812,5072,2510,0.64926,0.3213,Republican
2020,NORTH DAKOTA,ND,ROLETTE,38079,3804,1257,2482,0.33044,0.65247,Democrat
2020,NORTH DAKOTA,ND,SARGENT,38081,2070,1266,738,0.61159,0.35652,Republican
2020,NORTH DAKOTA,ND,SHERIDAN,38083,812,688,104,0.84729,0.12808,Republican
2020,NORTH DAKOTA,ND,SIOUX,38085,1186,258,804,0.21754,0.67791,Democrat
2020,NORTH DAKOTA,ND,SLOPE,38087,427,380,44,0.88993,0.10304,Republican
2020,NORTH DAKOTA,ND,STARK,38089,15050,12110,2499,0.80465,0.16605,Republican
2020,NORTH DAKOTA,ND,STEELE,38091,1088,652,392,0.59926,0.36029,Republican
2020,NORTH DAKOTA,ND,STUTSMAN,38093,9959,6994,2676,0.70228,0.2687,Republican
2020,NORTH DAKOTA,ND,TOWNER,38095,1174,830,317,0.70698,0.27002,Republican
2020,NORTH DAKOTA,ND,TRAILL,38097,4136,2522,1493,0.60977,0.36098,Republican
2020,NORTH DAKOTA,ND,WALSH,38099,4783,3324,1333,0.69496,0.2787,Republican
2020,NORTH DAKOTA,ND,WARD,38101,28246,19974,7293,0.70714,0.2582,Republican
2020,NORTH DAKOTA,ND,WELLS,38103,2374,1893,442,0.79739,0.18618,Republican
2020,NORTH DAKOTA,ND,WILLIAMS,38105,14334,11739,2169,0.81896,0.15132,Republican
2020,OREGON,OR,BAKER,41001,9932,7352,2346,0.74023,0.23621,Republican
2020,OREGON,OR,BENTON,41003,52799,14878,35827,0.28179,0.67855,Democrat
2020,OREGON,OR,CLACKAMAS,41005,257679,110509,139043,0.42886,0.5396,Democrat
2020,OREGON,OR,CLATSOP,41007,23910,10218,12916,0.42735,0.54019,Democrat
2020,OREGON,OR,COLUMBIA,41009,32221,17150,13835,0.53226,0.42938,Republican
2020,OREGON,OR,COOS,41011,37075,21829,14243,0.58878,0.38417,Republican
2020,OREGON,OR,CROOK,41013,15448,11287,3801,0.73064,0.24605,Republican
2020,OREGON,OR,CURRY,41015,14925,8484,6058,0.56844,0.4059,Republican
2020,OREGON,OR,DESCHUTES,41017,125234,55646,65962,0.44434,0.52671,Democrat
2020,OREGON,OR,DOUGLAS,41019,64349,43298,19160,0.67286,0.29775,Republican
2020,OREGON,OR,GILLIAM,41021,1178,834,324,0.70798,0.27504,Republican
2020,OREGON,OR,GRANT,41023,4596,3545,929,0.77132,0.20213,Republican
2020,OREGON,OR,HARNEY,41025,4481,3475,894,0.7755,0.19951,Republican
2020,OREGON,OR,HOOD RIVER,41027,13090,3955,8764,0.30214,0.66952,Democrat
2020,OREGON,OR,JACKSON,41029,127165,63869,59478,0.50225,0.46772,Republican
2020,OREGON,OR,JEFFERSON,41031,11913,7189,4393,0.60346,0.36876,Republican
2020,OREGON,OR,JOSEPHINE,41033,51641,31751,18451,0.61484,0.35729,Republican
2020,OREGON,OR,KLAMATH,41035,36726,25308,10388,0.6891,0.28285,Republican
2020,OREGON,OR,LAKE,41037,4363,3470,792,0.79532,0.18153,Republican
2020,OREGON,OR,LANE,41039,222253,80336,134366,0.36146,0.60456,Democrat
2020,OREGON,OR,LINCOLN,41041,30726,12460,17385,0.40552,0.56581,Democrat
2020,OREGON,OR,LINN,41043,72640,43486,26512,0.59865,0.36498,Republican
2020,OREGON,OR,MALHEUR,41045,11804,8187,3260,0.69358,0.27618,Republican
2020,OREGON,OR,MARION,41047,165534,79002,80872,0.47726,0.48855,Democrat
2020,OREGON,OR,MORROW,41049,5118,3586,1371,0.70066,0.26788,Republican
2020,OREGON,OR,MULTNOMAH,41051,463659,82995,367249,0.179,0.79207,Democrat
2020,OREGON,OR,POLK,41053,48291,23732,22917,0.49144,0.47456,Republican
2020,OREGON,OR,SHERMAN,41055,1208,921,260,0.76242,0.21523,Republican
2020,OREGON,OR,TILLAMOOK,41057,16888,8354,8066,0.49467,0.47762,Republican
2020,OREGON,OR,UMATILLA,41059,33038,21270,10707,0.6438,0.32408,Republican
2020,OREGON,OR,UNION,41061,14944,10298,4254,0.68911,0.28466,Republican
2020,OREGON,OR,WALLOWA,41063,5149,3404,1625,0.6611,0.3156,Republican
2020,OREGON,OR,WASCO,41065,14130,7035,6604,0.49788,0.46737,Republican
2020,OREGON,OR,WASHINGTON,41067,320326,99073,209940,0.30929,0.65539,Democrat
2020,OREGON,OR,WHEELER,41069,965,711,217,0.73679,0.22487,Republican
2020,OREGON,OR,YAMHILL,41071,58923,29551,27174,0.50152,0.46118,Republican
2020,PENNSYLVANIA,PA,ADAMS,42001,56540,37523,18207,0.66365,0.32202,Republican
2020,PENNSYLVANIA,PA,ALLEGHENY,42003,719733,282324,429065,0.39226,0.59614,Democrat
2020,PENNSYLVANIA,PA,ARMSTRONG,42005,36370,27489,8457,0.75582,0.23253,Republican
2020,PENNSYLVANIA,PA,BEAVER,42007,94122,54759,38122,0.58179,0.40503,Republican
2020,PENNSYLVANIA,PA,BEDFORD,42009,27574,23025,4367,0.83503,0.15837,Republican
2020,PENNSYLVANIA,PA,BERKS,42011,205540,109736,92895,0.53389,0.45196,Republican
2020,PENNSYLVANIA,PA,BLAIR,42013,63595,45306,17636,0.71241,0.27732,Republican
2020,PENNSYLVANIA,PA,BRADFORD,42015,30159,21600,8046,0.7162,0.26679,Republican
2020,PENNSYLVANIA,PA,BUCKS,42017,396234,187367,204712,0.47287,0.51664,Democrat
2020,PENNSYLVANIA,PA,BUTLER,42019,113305,74359,37508,0.65627,0.33104,Republican
2020,PENNSYLVANIA,PA,CAMBRIA,42021,70574,48085,21730,0.68134,0.3079,Republican
2020,PENNSYLVANIA,PA,CAMERON,42023,2434,1771,634,0.72761,0.26048,Republican
2020,PENNSYLVANIA,PA,CARBON,42025,33629,21984,11212,0.65372,0.3334,Republican
2020,PENNSYLVANIA,PA,CENTRE,42027,77493,36372,40055,0.46936,0.51689,Democrat
2020,PENNSYLVANIA,PA,CHESTER,42029,314502,128565,182372,0.40879,0.57988,Democrat
2020,PENNSYLVANIA,PA,CLARION,42031,19493,14578,4678,0.74786,0.23998,Republican
2020,PENNSYLVANIA,PA,CLEARFIELD,42033,39422,29203,9673,0.74078,0.24537,Republican
2020,PENNSYLVANIA,PA,CLINTON,42035,17625,11902,5502,0.67529,0.31217,Republican
2020,PENNSYLVANIA,PA,COLUMBIA,42037,31171,20098,10532,0.64477,0.33788,Republican
2020,PENNSYLVANIA,PA,CRAWFORD,42039,42004,28559,12924,0.67991,0.30768,Republican
2020,PENNSYLVANIA,PA,CUMBERLAND,42041,141595,77212,62245,0.5453,0.4396,Republican
2020,PENNSYLVANIA,PA,DAUPHIN,42043,147368,66408,78983,0.45063,0.53596,Democrat
2020,PENNSYLVANIA,PA,DELAWARE,42045,327931,118532,206423,0.36145,0.62947,Democrat
2020,PENNSYLVANIA,PA,ELK,42047,16906,12140,4522,0.71809,0.26748,Republican
2020,PENNSYLVANIA,PA,ERIE,42049,137083,66869,68286,0.4878,0.49814,Democrat
2020,PENNSYLVANIA,PA,FAYETTE,42051,62139,41227,20444,0.66346,0.329,Republican
2020,PENNSYLVANIA,PA,FOREST,42053,2646,1882,728,0.71126,0.27513,Republican
2020,PENNSYLVANIA,PA,FRANKLIN,42055,80783,57245,22422,0.70863,0.27756,Republican
2020,PENNSYLVANIA,PA,FULTON,42057,7977,6824,1085,0.85546,0.13602,Republican
2020,PENNSYLVANIA,PA,GREENE,42059,17669,12579,4911,0.71192,0.27794,Republican
2020,PENNSYLVANIA,PA,HUNTINGDON,42061,22792,17061,5445,0.74855,0.2389,Republican
2020,PENNSYLVANIA,PA,INDIANA,42063,41198,28089,12634,0.6818,0.30667,Republican
2020,PENNSYLVANIA,PA,JEFFERSON,42065,22824,17960,4527,0.78689,0.19834,Republican
2020,PENNSYLVANIA,PA,JUNIATA,42067,12043,9649,2253,0.80121,0.18708,Republican
2020,PENNSYLVANIA,PA,LACKAWANNA,42069,115410,52334,61991,0.45346,0.53714,Democrat
2020,PENNSYLVANIA,PA,LANCASTER,42071,280239,160209,115847,0.57169,0.41339,Republican
2020,PENNSYLVANIA,PA,LAWRENCE,42073,46076,29597,15978,0.64235,0.34677,Republican
2020,PENNSYLVANIA,PA,LEBANON,42075,71652,46731,23932,0.65219,0.334,Republican
2020,PENNSYLVANIA,PA,LEHIGH,42077,184713,84259,98288,0.45616,0.53211,Democrat
2020,PENNSYLVANIA,PA,LUZERNE,42079,153321,86929,64873,0.56697,0.42312,Republican
2020,PENNSYLVANIA,PA,LYCOMING,42081,59254,41462,16971,0.69973,0.28641,Republican
2020,PENNSYLVANIA,PA,MCKEAN,42083,19466,14083,5098,0.72347,0.26189,Republican
2020,PENNSYLVANIA,PA,MERCER,42085,57954,36143,21067,0.62365,0.36351,Republican
2020,PENNSYLVANIA,PA,MIFFLIN,42087,21502,16670,4603,0.77528,0.21407,Republican
2020,PENNSYLVANIA,PA,MONROE,42089,83829,38726,44060,0.46196,0.52559,Democrat
2020,PENNSYLVANIA,PA,MONTGOMERY,42091,510157,185460,319511,0.36354,0.6263,Democrat
2020,PENNSYLVANIA,PA,MONTOUR,42093,9771,5844,3771,0.5981,0.38594,Republican
2020,PENNSYLVANIA,PA,NORTHAMPTON,42095,170942,83854,85087,0.49054,0.49775,Democrat
2020,PENNSYLVANIA,PA,NORTHUMBERLAND,42097,42283,28952,12677,0.68472,0.29981,Republican
2020,PENNSYLVANIA,PA,PERRY,42099,24652,18293,5950,0.74205,0.24136,Republican
2020,PENNSYLVANIA,PA,PHILADELPHIA,42101,741377,132740,603790,0.17905,0.81442,Democrat
2020,PENNSYLVANIA,PA,PIKE,42103,32554,19213,13019,0.59019,0.39992,Republican
2020,PENNSYLVANIA,PA,POTTER,42105,9064,7239,1726,0.79865,0.19042,Republican
2020,PENNSYLVANIA,PA,SCHUYLKILL,42107,70603,48871,20727,0.69219,0.29357,Republican
2020,PENNSYLVANIA,PA,SNYDER,42109,19140,13983,4910,0.73056,0.25653,Republican
2020,PENNSYLVANIA,PA,SOMERSET,42111,40543,31466,8654,0.77611,0.21345,Republican
2020,PENNSYLVANIA,PA,SULLIVAN,42113,3595,2619,921,0.72851,0.25619,Republican
2020,PENNSYLVANIA,PA,SUSQUEHANNA,42115,21752,15207,6236,0.69911,0.28669,Republican
2020,PENNSYLVANIA,PA,TIOGA,42117,21075,15742,4955,0.74695,0.23511,Republican
2020,PENNSYLVANIA,PA,UNION,42119,20115,12356,7475,0.61427,0.37161,Republican
2020,PENNSYLVANIA,PA,VENANGO,42121,26528,18569,7585,0.69998,0.28592,Republican
2020,PENNSYLVANIA,PA,WARREN,42123,20650,14237,6066,0.68944,0.29375,Republican
2020,PENNSYLVANIA,PA,WASHINGTON,42125,118478,72080,45088,0.60838,0.38056,Republican
2020,PENNSYLVANIA,PA,WAYNE,42127,28089,18637,9191,0.6635,0.32721,Republican
2020,PENNSYLVANIA,PA,WESTMORELAND,42129,204697,130218,72129,0.63615,0.35237,Republican
2020,PENNSYLVANIA,PA,WYOMING,42131,14858,9936,4704,0.66873,0.3166,Republican
2020,PENNSYLVANIA,PA,YORK,42133,238471,146733,88114,0.61531,0.3695,Republican
2020,RHODE ISLAND,RI,BRISTOL,44001,28415,9745,18050,0.34295,0.63523,Democrat
2020,RHODE ISLAND,RI,KENT,44003,93093,42001,49113,0.45117,0.52757,Democrat
2020,RHODE ISLAND,RI,NEWPORT,44005,46148,15722,29486,0.34069,0.63894,Democrat
2020,RHODE ISLAND,RI,PROVIDENCE,44007,272667,102551,165012,0.3761,0.60518,Democrat
2020,RHODE ISLAND,RI,WASHINGTON,44009,76060,29818,44549,0.39203,0.58571,Democrat
2020,RHODE ISLAND,RI,FEDERAL PRECINCT,111111111,1374,85,1276,0.06186,0.92868,Democrat
2020,SOUTH CAROLINA,SC,ABBEVILLE,45001,12433,8215,4101,0.66074,0.32985,Republican
2020,SOUTH CAROLINA,SC,AIKEN,45003,85185,51589,32275,0.60561,0.37888,Republican
2020,SOUTH CAROLINA,SC,ALLENDALE,45005,3593,835,2718,0.2324,0.75647,Democrat
2020,SOUTH CAROLINA,SC,ANDERSON,45007,96093,67565,27169,0.70312,0.28274,Republican
2020,SOUTH CAROLINA,SC,BAMBERG,45009,6482,2417,4010,0.37288,0.61864,Democrat
2020,SOUTH CAROLINA,SC,BARNWELL,45011,10321,5492,4720,0.53212,0.45732,Republican
2020,SOUTH CAROLINA,SC,BEAUFORT,45013,97835,53194,43419,0.54371,0.4438,Republican
2020,SOUTH CAROLINA,SC,BERKELEY,45015,104458,57397,45223,0.54947,0.43293,Republican
2020,SOUTH CAROLINA,SC,CALHOUN,45017,8291,4305,3905,0.51924,0.47099,Republican
2020,SOUTH CAROLINA,SC,CHARLESTON,45019,218857,93297,121485,0.42629,0.55509,Democrat
2020,SOUTH CAROLINA,SC,CHEROKEE,45021,25270,18043,6983,0.71401,0.27634,Republican
2020,SOUTH CAROLINA,SC,CHESTER,45023,15757,8660,6941,0.5496,0.4405,Republican
2020,SOUTH CAROLINA,SC,CHESTERFIELD,45025,18876,11297,7431,0.59848,0.39367,Republican
2020,SOUTH CAROLINA,SC,CLARENDON,45027,16733,8361,8250,0.49967,0.49304,Republican
2020,SOUTH CAROLINA,SC,COLLETON,45029,19283,10440,8602,0.54141,0.44609,Republican
2020,SOUTH CAROLINA,SC,DARLINGTON,45031,32417,16832,15220,0.51923,0.46951,Republican
2020,SOUTH CAROLINA,SC,DILLON,45033,13101,6582,6436,0.5024,0.49126,Republican
2020,SOUTH CAROLINA,SC,DORCHESTER,45035,77278,41913,33824,0.54237,0.43769,Republican
2020,SOUTH CAROLINA,SC,EDGEFIELD,45037,13304,8184,4953,0.61515,0.37229,Republican
2020,SOUTH CAROLINA,SC,FAIRFIELD,45039,12136,4625,7382,0.3811,0.60827,Democrat
2020,SOUTH CAROLINA,SC,FLORENCE,45041,64510,32615,31153,0.50558,0.48292,Republican
2020,SOUTH CAROLINA,SC,GEORGETOWN,45043,36668,20487,15822,0.55872,0.43149,Republican
2020,SOUTH CAROLINA,SC,GREENVILLE,45045,258155,150021,103030,0.58113,0.3991,Republican
2020,SOUTH CAROLINA,SC,GREENWOOD,45047,32006,19431,12145,0.6071,0.37946,Republican
2020,SOUTH CAROLINA,SC,HAMPTON,45049,9305,3906,5323,0.41977,0.57206,Democrat
2020,SOUTH CAROLINA,SC,HORRY,45051,179744,118821,59180,0.66106,0.32925,Republican
2020,SOUTH CAROLINA,SC,JASPER,45053,14394,7078,7185,0.49173,0.49917,Democrat
2020,SOUTH CAROLINA,SC,KERSHAW,45055,33629,20471,12699,0.60873,0.37762,Republican
2020,SOUTH CAROLINA,SC,LANCASTER,45057,49868,30312,18937,0.60784,0.37974,Republican
2020,SOUTH CAROLINA,SC,LAURENS,45059,30488,20004,10159,0.65613,0.33321,Republican
2020,SOUTH CAROLINA,SC,LEE,45061,8431,3008,5329,0.35678,0.63207,Democrat
2020,SOUTH CAROLINA,SC,LEXINGTON,45063,144568,92817,49301,0.64203,0.34102,Republican
2020,SOUTH CAROLINA,SC,MCCORMICK,45065,5697,2958,2687,0.51922,0.47165,Republican
2020,SOUTH CAROLINA,SC,MARION,45067,14704,5711,8872,0.3884,0.60337,Democrat
2020,SOUTH CAROLINA,SC,MARLBORO,45069,11446,5044,6290,0.44068,0.54954,Democrat
2020,SOUTH CAROLINA,SC,NEWBERRY,45071,18631,11443,6958,0.61419,0.37346,Republican
2020,SOUTH CAROLINA,SC,OCONEE,45073,40668,29698,10414,0.73025,0.25607,Republican
2020,SOUTH CAROLINA,SC,ORANGEBURG,45075,41205,13603,27295,0.33013,0.66242,Democrat
2020,SOUTH CAROLINA,SC,PICKENS,45077,57546,42907,13645,0.74561,0.23711,Republican
2020,SOUTH CAROLINA,SC,RICHLAND,45079,193822,58313,132570,0.30086,0.68398,Democrat
2020,SOUTH CAROLINA,SC,SALUDA,45081,9274,6210,2963,0.66961,0.3195,Republican
2020,SOUTH CAROLINA,SC,SPARTANBURG,45083,148655,93560,52926,0.62938,0.35603,Republican
2020,SOUTH CAROLINA,SC,SUMTER,45085,48920,21000,27379,0.42927,0.55967,Democrat
2020,SOUTH CAROLINA,SC,UNION,45087,13257,8183,4935,0.61726,0.37226,Republican
2020,SOUTH CAROLINA,SC,WILLIAMSBURG,45089,15985,5532,10289,0.34607,0.64367,Democrat
2020,SOUTH CAROLINA,SC,YORK,45091,144050,82727,59008,0.57429,0.40964,Republican
2020,TEXAS,TX,ANDERSON,48001,19227,15110,3955,0.78587,0.2057,Republican
2020,TEXAS,TX,ANDREWS,48003,5863,4943,850,0.84308,0.14498,Republican
2020,TEXAS,TX,ANGELINA,48005,34574,25076,9143,0.72528,0.26445,Republican
2020,TEXAS,TX,ARANSAS,48007,12290,9239,2916,0.75175,0.23727,Republican
2020,TEXAS,TX,ARCHER,48009,4796,4300,446,0.89658,0.09299,Republican
2020,TEXAS,TX,ARMSTRONG,48011,1112,1035,75,0.93076,0.06745,Republican
2020,TEXAS,TX,ATASCOSA,48013,18118,12039,5876,0.66448,0.32432,Republican
2020,TEXAS,TX,AUSTIN,48015,14554,11447,2951,0.78652,0.20276,Republican
2020,TEXAS,TX,BAILEY,48017,1860,1434,409,0.77097,0.21989,Republican
2020,TEXAS,TX,BANDERA,48019,12715,10057,2505,0.79096,0.19701,Republican
2020,TEXAS,TX,BASTROP,48021,36665,20516,15474,0.55955,0.42204,Republican
2020,TEXAS,TX,BAYLOR,48023,1702,1494,183,0.87779,0.10752,Republican
2020,TEXAS,TX,BEE,48025,9420,6006,3288,0.63758,0.34904,Republican
2020,TEXAS,TX,BELL,48027,127375,67893,57014,0.53302,0.44761,Republican
2020,TEXAS,TX,BEXAR,48029,770818,308618,448452,0.40038,0.58179,Democrat
2020,TEXAS,TX,BLANCO,48031,7441,5443,1911,0.73149,0.25682,Republican
2020,TEXAS,TX,BORDEN,48033,416,397,16,0.95433,0.03846,Republican
2020,TEXAS,TX,BOSQUE,48035,9126,7469,1561,0.81843,0.17105,Republican
2020,TEXAS,TX,BOWIE,48037,38261,27116,10747,0.70871,0.28089,Republican
2020,TEXAS,TX,BRAZORIA,48039,154984,90433,62228,0.5835,0.40151,Republican
2020,TEXAS,TX,BRAZOS,48041,85061,47530,35349,0.55878,0.41557,Republican
2020,TEXAS,TX,BREWSTER,48043,4822,2461,2258,0.51037,0.46827,Republican
2020,TEXAS,TX,BRISCOE,48045,725,639,78,0.88138,0.10759,Republican
2020,TEXAS,TX,BROOKS,48047,2484,998,1470,0.40177,0.59179,Democrat
2020,TEXAS,TX,BROWN,48049,15969,13698,2107,0.85779,0.13194,Republican
2020,TEXAS,TX,BURLESON,48051,8609,6743,1788,0.78325,0.20769,Republican
2020,TEXAS,TX,BURNET,48053,24717,18767,5639,0.75927,0.22814,Republican
2020,TEXAS,TX,CALDWELL,48055,14973,8031,6672,0.53637,0.4456,Republican
2020,TEXAS,TX,CALHOUN,48057,7856,5641,2148,0.71805,0.27342,Republican
2020,TEXAS,TX,CALLAHAN,48059,6832,6012,734,0.87998,0.10744,Republican
2020,TEXAS,TX,CAMERON,48061,114174,49032,64063,0.42945,0.5611,Democrat
2020,TEXAS,TX,CAMP,48063,5060,3626,1394,0.7166,0.27549,Republican
2020,TEXAS,TX,CARSON,48065,3122,2779,297,0.89013,0.09513,Republican
2020,TEXAS,TX,CASS,48067,13927,11033,2795,0.7922,0.20069,Republican
2020,TEXAS,TX,CASTRO,48069,2083,1602,466,0.76908,0.22372,Republican
2020,TEXAS,TX,CHAMBERS,48071,21652,17353,3997,0.80145,0.1846,Republican
2020,TEXAS,TX,CHEROKEE,48073,19508,15101,4210,0.77409,0.21581,Republican
2020,TEXAS,TX,CHILDRESS,48075,2279,1943,310,0.85257,0.13602,Republican
2020,TEXAS,TX,CLAY,48077,5744,5069,614,0.88249,0.10689,Republican
2020,TEXAS,TX,COCHRAN,48079,1000,809,177,0.809,0.177,Republican
2020,TEXAS,TX,COKE,48081,1779,1586,178,0.89151,0.10006,Republican
2020,TEXAS,TX,COLEMAN,48083,4124,3641,451,0.88288,0.10936,Republican
2020,TEXAS,TX,COLLIN,48085,490856,252318,230945,0.51404,0.47049,Republican
2020,TEXAS,TX,COLLINGSWORTH,48087,1218,1048,155,0.86043,0.12726,Republican
2020,TEXAS,TX,COLORADO,48089,9975,7472,2420,0.74907,0.24261,Republican
2020,TEXAS,TX,COMAL,48091,88892,62740,24826,0.7058,0.27928,Republican
2020,TEXAS,TX,COMANCHE,48093,6086,5177,853,0.85064,0.14016,Republican
2020,TEXAS,TX,CONCHO,48095,1268,1058,197,0.83438,0.15536,Republican
2020,TEXAS,TX,COOKE,48097,18996,15596,3210,0.82101,0.16898,Republican
2020,TEXAS,TX,CORYELL,48099,23493,15438,7565,0.65713,0.32201,Republican
2020,TEXAS,TX,COTTLE,48101,662,540,113,0.81571,0.17069,Republican
2020,TEXAS,TX,CRANE,48103,1503,1247,241,0.82967,0.16035,Republican
2020,TEXAS,TX,CROCKETT,48105,1574,1220,344,0.7751,0.21855,Republican
2020,TEXAS,TX,CROSBY,48107,1953,1396,527,0.7148,0.26984,Republican
2020,TEXAS,TX,CULBERSON,48109,864,415,438,0.48032,0.50694,Democrat
2020,TEXAS,TX,DALLAM,48111,1609,1389,197,0.86327,0.12244,Republican
2020,TEXAS,TX,DALLAS,48113,919504,307076,598576,0.33396,0.65098,Democrat
2020,TEXAS,TX,DAWSON,48115,3789,2951,808,0.77883,0.21325,Republican
2020,TEXAS,TX,DEAF SMITH,48117,4610,3294,1264,0.71453,0.27419,Republican
2020,TEXAS,TX,DELTA,48119,2592,2162,403,0.8341,0.15548,Republican
2020,TEXAS,TX,DENTON,48121,417964,222480,188695,0.53229,0.45146,Republican
2020,TEXAS,TX,DEWITT,48123,8118,6567,1494,0.80894,0.18404,Republican
2020,TEXAS,TX,DICKENS,48125,988,853,130,0.86336,0.13158,Republican
2020,TEXAS,TX,DIMMIT,48127,3666,1384,2264,0.37752,0.61757,Democrat
2020,TEXAS,TX,DONLEY,48129,1648,1438,198,0.87257,0.12015,Republican
2020,TEXAS,TX,DUVAL,48131,5053,2443,2575,0.48348,0.5096,Democrat
2020,TEXAS,TX,EASTLAND,48133,8293,7237,983,0.87266,0.11853,Republican
2020,TEXAS,TX,ECTOR,48135,44591,32697,11367,0.73326,0.25492,Republican
2020,TEXAS,TX,EDWARDS,48137,1066,893,168,0.83771,0.1576,Republican
2020,TEXAS,TX,ELLIS,48139,85493,56717,27565,0.66341,0.32242,Republican
2020,TEXAS,TX,EL PASO,48141,266729,84331,178126,0.31617,0.66782,Democrat
2020,TEXAS,TX,ERATH,48143,16856,13684,2916,0.81182,0.17299,Republican
2020,TEXAS,TX,FALLS,48145,6133,4177,1899,0.68107,0.30964,Republican
2020,TEXAS,TX,FANNIN,48147,15007,12171,2655,0.81102,0.17692,Republican
2020,TEXAS,TX,FAYETTE,48149,12941,10171,2661,0.78595,0.20563,Republican
2020,TEXAS,TX,FISHER,48151,1826,1448,352,0.79299,0.19277,Republican
2020,TEXAS,TX,FLOYD,48153,2039,1584,438,0.77685,0.21481,Republican
2020,TEXAS,TX,FOARD,48155,551,445,99,0.80762,0.17967,Republican
2020,TEXAS,TX,FORT BEND,48157,357514,157718,195552,0.44115,0.54698,Democrat
2020,TEXAS,TX,FRANKLIN,48159,5009,4161,804,0.8307,0.16051,Republican
2020,TEXAS,TX,FREESTONE,48161,8711,6991,1635,0.80255,0.18769,Republican
2020,TEXAS,TX,FRIO,48163,5279,2823,2422,0.53476,0.4588,Republican
2020,TEXAS,TX,GAINES,48165,5996,5355,576,0.8931,0.09606,Republican
2020,TEXAS,TX,GALVESTON,48167,155060,93911,58842,0.60564,0.37948,Republican
2020,TEXAS,TX,GARZA,48169,1653,1413,231,0.85481,0.13975,Republican
2020,TEXAS,TX,GILLESPIE,48171,15850,12514,3176,0.78953,0.20038,Republican
2020,TEXAS,TX,GLASSCOCK,48173,653,611,39,0.93568,0.05972,Republican
2020,TEXAS,TX,GOLIAD,48175,3995,3085,877,0.77222,0.21952,Republican
2020,TEXAS,TX,GONZALES,48177,7648,5627,1948,0.73575,0.25471,Republican
2020,TEXAS,TX,GRAY,48179,7782,6840,829,0.87895,0.10653,Republican
2020,TEXAS,TX,GRAYSON,48181,59474,44163,14506,0.74256,0.2439,Republican
2020,TEXAS,TX,GREGG,48183,47982,32493,14796,0.67719,0.30837,Republican
2020,TEXAS,TX,GRIMES,48185,12414,9432,2833,0.75979,0.22821,Republican
2020,TEXAS,TX,GUADALUPE,48187,77619,47553,28805,0.61265,0.37111,Republican
2020,TEXAS,TX,HALE,48189,9586,7177,2279,0.7487,0.23774,Republican
2020,TEXAS,TX,HALL,48191,1168,995,168,0.85188,0.14384,Republican
2020,TEXAS,TX,HAMILTON,48193,4351,3616,641,0.83107,0.14732,Republican
2020,TEXAS,TX,HANSFORD,48195,2047,1849,166,0.90327,0.08109,Republican
2020,TEXAS,TX,HARDEMAN,48197,1580,1330,241,0.84177,0.15253,Republican
2020,TEXAS,TX,HARDIN,48199,27635,23858,3474,0.86333,0.12571,Republican
2020,TEXAS,TX,HARRIS,48201,1640818,700630,918193,0.427,0.55959,Democrat
2020,TEXAS,TX,HARRISON,48203,29717,21466,7908,0.72235,0.26611,Republican
2020,TEXAS,TX,HARTLEY,48205,2078,1868,195,0.89894,0.09384,Republican
2020,TEXAS,TX,HASKELL,48207,2214,1840,353,0.83107,0.15944,Republican
2020,TEXAS,TX,HAYS,48209,109395,47680,59524,0.43585,0.54412,Democrat
2020,TEXAS,TX,HEMPHILL,48211,1720,1486,206,0.86395,0.11977,Republican
2020,TEXAS,TX,HENDERSON,48213,36317,28911,7060,0.79607,0.1944,Republican
2020,TEXAS,TX,HIDALGO,48215,220884,90527,128199,0.40984,0.58039,Democrat
2020,TEXAS,TX,HILL,48217,14931,11926,2860,0.79874,0.19155,Republican
2020,TEXAS,TX,HOCKLEY,48219,8100,6536,1482,0.80691,0.18296,Republican
2020,TEXAS,TX,HOOD,48221,32541,26496,5648,0.81423,0.17357,Republican
2020,TEXAS,TX,HOPKINS,48223,15941,12719,3046,0.79788,0.19108,Republican
2020,TEXAS,TX,HOUSTON,48225,9438,7060,2314,0.74804,0.24518,Republican
2020,TEXAS,TX,HOWARD,48227,10241,8054,2069,0.78645,0.20203,Republican
2020,TEXAS,TX,HUDSPETH,48229,1165,779,371,0.66867,0.31845,Republican
2020,TEXAS,TX,HUNT,48231,38597,29163,8906,0.75558,0.23074,Republican
2020,TEXAS,TX,HUTCHINSON,48233,8773,7681,965,0.87553,0.11,Republican
